id,season,lg,team,abbreviation,playoffs,g,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss
674,2002,NBA,Minnesota Timberwolves,MIN,TRUE,82,19805,42.5,92.2,0.461,5.3,14,0.378,37.2,78.2,0.476,18.7,23.5,0.798,14.2,34.3,48.5,26.7,7,5.7,14.7,23.3,109
675,2002,NBA,New Jersey Nets,NJN,TRUE,82,19830,40.1,89.9,0.446,5.3,15.7,0.338,34.8,74.1,0.469,18.5,25.1,0.735,13.7,33.2,46.9,26.2,9.4,6.5,15.7,22.9,104
676,2002,NBA,New York Knicks,NYK,FALSE,82,19805,38,88.1,0.432,6.4,18.2,0.353,31.6,69.9,0.453,19,24.1,0.787,11.8,33.2,45,23.2,7.5,3.9,16.1,24.3,101.5
677,2002,NBA,Orlando Magic,ORL,TRUE,82,19830,40.1,89.5,0.448,8.1,21.6,0.373,32,68,0.471,18.8,24.9,0.754,12.2,31.7,43.9,23.4,8.6,5,14.5,22.1,107
678,2002,NBA,Philadelphia 76ers,PHI,TRUE,82,19730,38.4,88.1,0.436,2.9,9.8,0.299,35.4,78.3,0.453,22.4,28.8,0.779,14.9,34.7,49.6,22.4,9.6,5,17.2,22.5,102.1
679,2002,NBA,Phoenix Suns,PHO,FALSE,82,19830,41,91.8,0.447,4.7,14.5,0.327,36.3,77.3,0.469,16.5,21.6,0.767,14.2,32.2,46.4,24.3,8.8,5.3,16,23.6,103.3
680,2002,NBA,Portland Trail Blazers,POR,TRUE,82,19830,40.7,90.4,0.45,6.3,17.9,0.354,34.4,72.5,0.474,19.7,25.8,0.763,14.7,33.1,47.8,26.1,9.5,5,15.9,21.8,107.4
681,2002,NBA,Sacramento Kings,SAC,TRUE,82,19755,41.5,89,0.467,5.4,14.7,0.367,36.1,74.3,0.486,20.6,27.4,0.751,12.9,34.3,47.2,24.9,9.4,4.8,14.3,19.8,109
682,2002,NBA,San Antonio Spurs,SAS,TRUE,82,19855,39.1,85.4,0.458,5.9,16.3,0.362,33.2,69.2,0.48,22.4,30.2,0.742,12.2,34.5,46.6,22.1,8.4,7.2,15.8,21.1,106.5
683,2002,NBA,Seattle SuperSonics,SEA,TRUE,82,19830,42.6,90.8,0.469,6.6,17.6,0.378,35.9,73.3,0.49,17.2,22.7,0.755,13.2,31.7,44.9,26.2,9.5,4.9,15.3,23.5,108.9
684,2002,NBA,Toronto Raptors,TOR,TRUE,82,19755,40,92.1,0.434,5.3,15.2,0.349,34.7,76.9,0.451,17.4,23.5,0.739,15.2,32,47.2,24.3,9.4,6.2,16.1,24.2,102.6
685,2002,NBA,Utah Jazz,UTA,TRUE,82,19830,38.5,85.5,0.45,3.8,11.3,0.333,34.7,74.2,0.468,24.8,32.6,0.763,14.9,31.5,46.4,26.8,10,7,18.1,26.4,105.6
686,2002,NBA,Washington Wizards,WAS,FALSE,82,19730,40.5,91.8,0.441,4.2,10.8,0.388,36.3,80.9,0.448,19.7,25.7,0.765,14.5,33,47.5,23.6,7.8,4.9,14.7,24.3,104.8
687,2001,NBA,Atlanta Hawks,ATL,FALSE,82,19730,38,88.2,0.431,4.4,12.3,0.357,33.6,75.9,0.443,18.2,24,0.759,13.6,32.9,46.5,20.6,8.4,5.1,18.1,24.6,98.7
688,2001,NBA,Boston Celtics,BOS,FALSE,82,19830,36.3,84.8,0.428,7.7,21.3,0.363,28.5,63.4,0.45,21.2,28.6,0.74,11.7,30.9,42.7,22.3,10.1,4.4,16.8,25.5,101.4
689,2001,NBA,Charlotte Hornets,CHH,TRUE,82,19880,37.8,87.8,0.431,4.6,13.3,0.346,33.2,74.5,0.446,21.6,29,0.745,13.9,35.2,49.2,25.7,9,6.1,16,23.7,101.8
690,2001,NBA,Chicago Bulls,CHI,FALSE,82,19855,36.8,86.8,0.424,4.5,12.9,0.346,32.4,73.9,0.438,19.1,25.8,0.739,12.5,30.6,43.1,24.5,9.1,5.1,17.5,25.7,97.2
691,2001,NBA,Cleveland Cavaliers,CLE,FALSE,82,19830,38.3,86.7,0.442,2.9,8.7,0.334,35.4,77.9,0.455,20.7,27.1,0.765,13.5,32.4,45.8,22.7,8.5,5.8,17.9,25.3,100.3
692,2001,NBA,Dallas Mavericks,DAL,TRUE,82,19805,40.1,87.3,0.459,6.7,17.6,0.381,33.4,69.7,0.479,20.2,25.4,0.794,10.8,33.4,44.2,22.6,8,6.4,14.8,24.8,107.1
693,2001,NBA,Denver Nuggets,DEN,FALSE,82,19780,39,90.1,0.433,6.7,18.9,0.355,32.3,71.2,0.454,19,25.7,0.737,13.7,33.8,47.5,25.8,7.2,7,14.9,23.8,103.7
694,2001,NBA,Detroit Pistons,DET,FALSE,82,19855,37.2,87.8,0.424,5,14.2,0.35,32.3,73.6,0.439,20.5,28.5,0.721,14.1,33.5,47.6,20.8,7.8,5.7,16.6,24.9,100
695,2001,NBA,Golden State Warriors,GSW,FALSE,82,19780,37.9,92.5,0.409,3.6,12.4,0.293,34.2,80.1,0.427,18.4,26.1,0.706,17.3,30.8,48.1,23.1,9.6,5.3,16.8,22.3,97.8
696,2001,NBA,Houston Rockets,HOU,FALSE,82,19830,39.4,86.9,0.453,6.7,18.9,0.357,32.7,68,0.48,21.2,27.9,0.758,12.3,33.8,46.1,21.6,7.9,4.8,16.1,22.2,106.7
697,2001,NBA,Indiana Pacers,IND,TRUE,82,19980,38,86.4,0.44,5.3,15.6,0.342,32.7,70.8,0.461,20.7,27,0.766,12.4,34.9,47.2,23.7,7.6,6.5,16.7,25.9,102
698,2001,NBA,Los Angeles Clippers,LAC,FALSE,82,20030,38.7,86.4,0.448,4.8,14.2,0.339,33.9,72.2,0.469,19.1,27.5,0.693,12.9,34.2,47.1,21.2,6.5,6.9,17.3,23.7,101.3
699,2001,NBA,Los Angeles Lakers,LAL,TRUE,82,19905,40.9,87.9,0.465,5.8,16.8,0.344,35.1,71.1,0.494,20.9,30.7,0.683,14.3,33.9,48.2,24.8,7.4,6.4,15.6,24.6,108.4
700,2001,NBA,Miami Heat,MIA,TRUE,82,19880,37.4,86.8,0.43,6.6,19.2,0.345,30.7,67.6,0.455,19.7,26,0.759,11.3,33.8,45,22.6,8.8,4.2,15.6,23.9,101.1
701,2001,NBA,Milwaukee Bucks,MIL,TRUE,82,19780,41,89.5,0.458,7.4,19.5,0.379,33.6,70,0.48,19.4,24.7,0.787,12.8,32.9,45.8,24.3,8.8,5.1,14.8,25.4,108.8
702,2001,NBA,Minnesota Timberwolves,MIN,TRUE,82,19830,41.5,90.5,0.458,4.2,11.9,0.357,37.2,78.7,0.473,18,22.9,0.785,13.2,32.6,45.8,27.5,9,6,15,25,105.2
703,2001,NBA,New Jersey Nets,NJN,FALSE,82,19730,36.8,86.8,0.425,4.8,14.4,0.333,32.1,72.4,0.443,21.6,28.4,0.759,12,31,43,21.2,8.6,5.4,16,26.3,100
704,2001,NBA,New York Knicks,NYK,TRUE,82,19905,38.3,86.2,0.444,5.4,15.5,0.351,32.9,70.7,0.465,19.1,24,0.796,10.8,35.1,45.9,21.1,7.6,4.8,16.5,25.9,101.2
705,2001,NBA,Orlando Magic,ORL,TRUE,82,19955,38.9,88.7,0.438,6.3,17.4,0.364,32.6,71.4,0.456,19.1,26.7,0.714,13.8,31.6,45.4,23.3,8.7,6.2,16.1,26.7,103.2
706,2001,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,38.7,86.6,0.447,3.5,10.7,0.326,35.2,75.8,0.464,22.6,30.4,0.745,14.3,34.7,49,22.6,9.2,5.4,17.2,22.3,103.6
707,2001,NBA,Phoenix Suns,PHO,TRUE,82,19805,38.3,87.9,0.436,4.3,13.7,0.315,34,74.2,0.458,19.4,25.7,0.755,12.6,32.9,45.5,24.8,10.1,5.6,16.3,24.3,100.3
708,2001,NBA,Portland Trail Blazers,POR,TRUE,82,19780,40.9,87.3,0.468,5,14.4,0.349,35.9,73,0.492,19.7,25.8,0.762,13.1,33.8,46.8,26.7,9.1,5.7,17.1,23.8,106.5
709,2001,NBA,Sacramento Kings,SAC,TRUE,82,20080,39.7,88.2,0.449,6.1,17.1,0.354,33.6,71.1,0.472,20.3,26.3,0.771,12.5,34.2,46.7,23.4,10,5.5,15.5,20.2,105.6
710,2001,NBA,San Antonio Spurs,SAS,TRUE,82,19830,39,84.6,0.461,6,14.8,0.407,33,69.8,0.472,22.6,31.6,0.715,12.2,36.6,48.8,24,7.7,7.8,15.5,21,106.6
711,2001,NBA,Seattle SuperSonics,SEA,FALSE,82,19805,40.1,88,0.456,6.2,15.5,0.399,33.9,72.5,0.468,19.2,26.3,0.732,13.2,32.1,45.3,23.7,8.7,5.4,16.6,22.9,105.6
712,2001,NBA,Toronto Raptors,TOR,TRUE,82,19955,40.3,92.2,0.437,5.7,15.4,0.369,34.6,76.8,0.451,19.6,26.2,0.747,14.8,33.4,48.2,26.5,7.9,6.9,14.3,23.1,105.9
713,2001,NBA,Utah Jazz,UTA,TRUE,82,19780,40,85,0.471,4.4,11.5,0.381,35.6,73.5,0.485,23.2,30.8,0.752,12.7,32.2,45,28.5,8.9,6.3,17.5,28.5,107.6
714,2001,NBA,Vancouver Grizzlies,VAN,FALSE,82,19780,38,86.5,0.439,4.3,12.5,0.343,33.7,74,0.455,19.3,25,0.77,11.8,32.2,44,25.1,7.8,4.8,17.1,22.9,99.6
715,2001,NBA,Washington Wizards,WAS,FALSE,82,19680,37.3,84.9,0.439,3.6,11.2,0.324,33.7,73.8,0.456,22.4,29.5,0.759,13.4,31.2,44.6,21.7,8.3,5,18.3,25.2,100.6
716,2000,NBA,Atlanta Hawks,ATL,FALSE,82,19830,39.6,89.8,0.441,3.4,10.7,0.317,36.2,79.1,0.458,19.5,26.2,0.743,15.1,33.9,49,20.4,6.6,6.1,16.7,22.7,102
717,2000,NBA,Boston Celtics,BOS,FALSE,82,19730,39.3,88.5,0.444,5.4,16.2,0.331,33.9,72.3,0.469,20.8,28,0.745,14.2,31.1,45.4,22.4,10.2,3.7,16.2,28.6,104.8
718,2000,NBA,Charlotte Hornets,CHH,TRUE,82,19780,37.9,84.4,0.449,4.4,12.9,0.339,33.5,71.5,0.469,24.1,31.8,0.758,11.4,34,45.5,26.1,9.5,6.2,15.6,21.6,104.3
719,2000,NBA,Chicago Bulls,CHI,FALSE,82,19805,34.8,83.7,0.415,4.6,14,0.329,30.1,69.7,0.432,20.1,28.3,0.709,14,31.5,45.5,22.3,8.8,5.2,21.1,25.8,94.2
720,2000,NBA,Cleveland Cavaliers,CLE,FALSE,82,19855,37.6,85.1,0.442,4.3,11.6,0.373,33.3,73.4,0.453,20.9,27.9,0.75,12.8,31.6,44.3,24.5,9,4.6,18,28,100.4
721,2000,NBA,Dallas Mavericks,DAL,FALSE,82,19730,40.9,90.3,0.453,6.7,17,0.391,34.3,73.3,0.468,18,22.4,0.804,11.9,31.3,43.3,23.2,7.6,5.3,14.4,22.7,106.6
722,2000,NBA,Denver Nuggets,DEN,FALSE,82,19855,39,88.2,0.442,6,17.8,0.336,33,70.4,0.469,19.5,27,0.724,13.7,33,46.7,24.4,7.1,7.9,16.3,25,103.5
723,2000,NBA,Detroit Pistons,DET,TRUE,82,19830,38.5,83.9,0.459,5.6,15.5,0.359,33,68.5,0.481,24.7,31.7,0.781,11.6,31.1,42.7,21.6,8.4,3.5,16.3,25.4,107.3
724,2000,NBA,Golden State Warriors,GSW,FALSE,82,19755,38.1,90.9,0.42,4.4,13.6,0.323,33.8,77.3,0.437,19.1,27.3,0.697,16.6,31,47.6,23.6,9.3,4.5,16.6,26,99.8
725,2000,NBA,Houston Rockets,HOU,FALSE,82,19830,38.6,85.6,0.45,7.5,20.9,0.358,31.1,64.7,0.48,20.2,27.6,0.733,13,33.2,46.2,22.8,7.9,5.6,18.3,21.4,104.8
726,2000,NBA,Indiana Pacers,IND,TRUE,82,19730,39.8,86.8,0.459,7.6,19.4,0.392,32.2,67.3,0.478,21.3,26.2,0.811,11,34.1,45.1,24.3,7.3,5.5,15.1,23.3,108.5
727,2000,NBA,Los Angeles Clippers,LAC,FALSE,82,19705,37.3,87.6,0.426,5.6,16.4,0.339,31.7,71.2,0.446,17.7,23.7,0.746,12.4,30.8,43.2,19.2,7.5,6.4,17.2,23.6,97.8
728,2000,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,40.7,88.7,0.459,4.5,13.6,0.329,36.3,75.2,0.482,21.4,30.7,0.696,14.5,35.5,50,24.9,8,6.9,14.8,23.9,107.3
729,2000,NBA,Miami Heat,MIA,TRUE,82,19830,40.1,87.2,0.46,6,16.2,0.371,34.1,71,0.481,18.2,24.7,0.736,12.4,35.3,47.8,26.1,7.9,7.1,16.6,26.3,104.5
730,2000,NBA,Milwaukee Bucks,MIL,TRUE,82,19855,41.4,89,0.465,5.1,13.9,0.369,36.2,75,0.483,20.3,25.8,0.786,13.2,30.9,44.2,24.1,8.7,5,16,26.3,108.2
731,2000,NBA,Minnesota Timberwolves,MIN,TRUE,82,19905,42.4,90.8,0.467,3.3,9.4,0.346,39.1,81.4,0.481,18.1,23.2,0.78,13.3,32.5,45.8,29,8.2,5.8,15,25.1,106.1
732,2000,NBA,New Jersey Nets,NJN,FALSE,82,19830,39,90,0.433,6.2,18,0.347,32.7,72.1,0.454,20.9,26.7,0.784,13.6,30.3,43.9,22.1,9.4,5.1,14.6,25,105.1
733,2000,NBA,New York Knicks,NYK,TRUE,82,19830,39.3,86.5,0.455,4.8,12.7,0.375,34.6,73.8,0.468,19.1,24.5,0.781,10.9,34.2,45.1,21.6,7,4.7,16.3,26.9,102.5
734,2000,NBA,Orlando Magic,ORL,FALSE,82,19755,39.6,87.6,0.452,3.7,10.9,0.338,35.9,76.7,0.468,19.6,26.7,0.735,14.3,31.7,46,21.3,9.3,5.8,18,24.6,102.4
735,2000,NBA,Philadelphia 76ers,PHI,TRUE,82,19830,39.1,88.5,0.442,2.7,8.4,0.323,36.4,80.1,0.454,20.6,29.1,0.708,15,32.2,47.2,23.7,10.3,5,16.8,25.3,101.5
736,2000,NBA,Phoenix Suns,PHO,TRUE,82,19805,39.9,87.3,0.457,5.9,16.1,0.368,34,71.2,0.477,18.9,24.9,0.759,13.2,33,46.1,27,9.6,5.6,17.6,25.4,104.6
737,2000,NBA,Portland Trail Blazers,POR,TRUE,82,19780,40.8,86.8,0.47,5.5,15.2,0.361,35.3,71.6,0.493,20.8,27.4,0.76,13,34.6,47.6,26,8.5,5.3,16.8,25.2,107.9
738,2000,NBA,Sacramento Kings,SAC,TRUE,82,19805,40,89,0.45,6.5,20.2,0.322,33.5,68.7,0.487,18.6,24.6,0.754,12.9,32.2,45,23.8,9.6,4.7,16.2,21.1,105
739,2000,NBA,San Antonio Spurs,SAS,TRUE,82,19855,39.3,85.2,0.462,4.4,11.7,0.374,34.9,73.4,0.476,22,29.5,0.746,12.3,35.5,47.9,24.2,8.2,7.3,16.4,22.9,105
740,2000,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,40.4,90.3,0.447,7.1,20.9,0.339,33.3,69.3,0.48,17.7,25.5,0.695,13.5,32.3,45.8,24.4,8.5,4.5,15,23.1,105.6
741,2000,NBA,Toronto Raptors,TOR,TRUE,82,19755,39.2,90.4,0.433,5.6,15.4,0.363,33.6,75,0.447,20.8,27.2,0.765,14.4,32.2,46.6,25.6,8.8,7.1,14.9,26.1,104.7
742,2000,NBA,Utah Jazz,UTA,TRUE,82,19755,40.1,86.5,0.464,4.5,11.6,0.385,35.7,74.9,0.476,22.5,29.1,0.773,12.7,32.9,45.6,27.7,8.5,6,16.5,27.3,107.3
743,2000,NBA,Vancouver Grizzlies,VAN,FALSE,82,19855,38.4,85.6,0.449,4.3,11.9,0.361,34.1,73.7,0.463,21.2,27.4,0.774,13.4,30.9,44.2,22.6,8.1,4.6,18.4,25,102.3
744,2000,NBA,Washington Wizards,WAS,FALSE,82,19805,39.3,87.3,0.451,4.4,11.6,0.376,35,75.7,0.462,20.5,27.5,0.743,13.9,31.9,45.8,23.1,7.7,5,17.2,28.1,103.5
745,1999,NBA,Atlanta Hawks,ATL,TRUE,50,12075,35.8,87.6,0.409,4.6,15,0.306,31.3,72.6,0.431,24.2,33.1,0.731,15.7,34.9,50.7,18.2,8.1,6.1,17.4,23,100.5
746,1999,NBA,Boston Celtics,BOS,FALSE,50,12150,39.2,89.9,0.436,5.9,16.4,0.36,33.3,73.5,0.453,16.1,23.3,0.692,14.7,31.5,46.2,23.2,9.8,5.5,17.4,25.8,100.4
747,1999,NBA,Charlotte Hornets,CHH,FALSE,50,12150,36.8,81.9,0.449,5.9,16.2,0.365,30.9,65.7,0.47,22.8,30.5,0.747,10.6,32.9,43.4,24.4,9.8,5.4,17.5,24.2,102.3
748,1999,NBA,Chicago Bulls,CHI,FALSE,50,12075,34.7,86.5,0.401,4,13.8,0.289,30.7,72.7,0.422,18.9,26.7,0.709,12.9,31.4,44.4,22.9,9.8,3.8,17.5,25.1,92.4
749,1999,NBA,Cleveland Cavaliers,CLE,FALSE,50,12050,36,82.1,0.439,4.2,12.3,0.341,31.8,69.8,0.456,23.4,31.3,0.749,10.9,30.3,41.2,25.2,10.4,4.7,18.1,27.8,99.6
750,1999,NBA,Dallas Mavericks,DAL,FALSE,50,12075,39,90,0.434,4.5,13.3,0.339,34.5,76.7,0.45,19.7,27,0.728,14.4,33,47.4,20.6,7.9,6.5,15.4,23.8,102.3
751,1999,NBA,Denver Nuggets,DEN,FALSE,50,12025,37.1,88,0.421,6.7,20.3,0.328,30.4,67.7,0.45,22.3,29.2,0.762,14.3,30.7,45,21.4,8.3,6.1,16.3,25.3,103.1
752,1999,NBA,Detroit Pistons,DET,TRUE,50,12050,38.3,85.7,0.447,5.7,15.7,0.365,32.6,70.1,0.465,21.9,29.6,0.74,14,32.6,46.5,23.3,10.2,4.8,18.2,26.3,104.2
753,1999,NBA,Golden State Warriors,GSW,FALSE,50,12125,38.5,92.9,0.415,3.6,12.6,0.287,34.9,80.4,0.435,17.7,26.2,0.676,18.2,34.7,52.9,23.1,9.2,4.9,17.1,28.3,98.4
754,1999,NBA,Houston Rockets,HOU,TRUE,50,12075,39.3,85,0.462,7.5,20.5,0.368,31.8,64.6,0.492,19.4,26.6,0.729,12,34.5,46.5,23.7,8.6,5.8,18.2,21.5,105.4
755,1999,NBA,Indiana Pacers,IND,TRUE,50,12100,39.7,88.8,0.448,6.8,18.3,0.368,33,70.4,0.469,22.4,28.2,0.796,13.2,33.3,46.5,23.1,7.3,5.1,14.9,24.8,108.7
756,1999,NBA,Los Angeles Clippers,LAC,FALSE,50,12125,37.9,88.7,0.427,4.7,14.8,0.32,33.1,73.9,0.448,19.5,27.1,0.721,14.7,28.6,43.3,18.1,9.4,5.2,17.6,27.1,100
757,1999,NBA,Los Angeles Lakers,LAL,TRUE,50,12050,40,85.5,0.468,5.2,14.9,0.352,34.8,70.6,0.492,22.3,32.7,0.683,13.5,32.2,45.7,23.8,8.5,6.2,16.4,26.8,107.6
758,1999,NBA,Miami Heat,MIA,TRUE,50,12025,38,83.9,0.453,6.8,18.9,0.359,31.2,65,0.481,21.8,29.7,0.735,11.8,35.6,47.4,24,7.7,7.2,17.5,24.4,104.7
759,1999,NBA,Milwaukee Bucks,MIL,TRUE,50,12050,40.1,87.4,0.459,5.3,14.2,0.373,34.8,73.2,0.476,19.4,26.4,0.733,13,31.3,44.4,23.6,10.1,4.6,16.5,26.1,104.9
760,1999,NBA,Minnesota Timberwolves,MIN,TRUE,50,12025,40.3,94.9,0.425,2.7,9,0.298,37.6,85.9,0.438,18.6,25.1,0.743,16.5,30.5,47.1,26.7,9.3,6,14.1,26,101.9
761,1999,NBA,New Jersey Nets,NJN,FALSE,50,12050,36.8,90.6,0.406,4.9,14.8,0.331,31.9,75.8,0.421,20.9,27.2,0.769,15.6,31.3,46.9,20.1,10.7,5.9,16.3,24.7,99.5
762,1999,NBA,New York Knicks,NYK,TRUE,50,12100,36.8,84.6,0.435,4.7,13.4,0.353,32,71.1,0.45,20.4,27.8,0.732,12.6,34.5,47.1,22,9,6,18.4,26,98.6
763,1999,NBA,Orlando Magic,ORL,TRUE,50,12050,37.8,88.4,0.428,5,15.1,0.33,32.8,73.3,0.448,19.6,28.1,0.7,15.4,32.4,47.8,23.9,11.1,4.8,18.4,21,100.3
764,1999,NBA,Philadelphia 76ers,PHI,TRUE,50,12150,36.9,86.6,0.426,2.2,8.3,0.264,34.7,78.3,0.444,23.9,33.1,0.722,16.2,31.8,48.1,20.8,12.1,6,18.3,25.7,99.9
765,1999,NBA,Phoenix Suns,PHO,TRUE,50,12050,39.8,88.6,0.449,5.8,15.5,0.372,34,73.1,0.465,20.4,26.9,0.76,13.2,31.4,44.6,27.6,9.8,4.4,15.1,22.6,105.8
766,1999,NBA,Portland Trail Blazers,POR,TRUE,50,12175,38.6,87.4,0.442,5.4,14.9,0.364,33.2,72.5,0.457,22.1,29.8,0.743,14.3,34.7,49,23.7,9.1,6.4,17,24.9,104.8
767,1999,NBA,Sacramento Kings,SAC,TRUE,50,12200,39.3,88.3,0.445,5.9,19.3,0.308,33.4,69,0.484,18.1,26.5,0.683,14.5,32.2,46.7,23.1,9.1,4.8,17.3,20.8,102.7
768,1999,NBA,San Antonio Spurs,SAS,TRUE,50,12075,39,85.5,0.456,3.9,11.7,0.33,35.2,73.8,0.476,22.2,31.7,0.698,13.8,35.5,49.3,24.7,9.4,7.9,17,22.6,104
769,1999,NBA,Seattle SuperSonics,SEA,FALSE,50,12100,38.9,88,0.442,6.8,19.9,0.344,32,68.1,0.47,20.4,30,0.681,15,31.5,46.4,24.1,8.7,4.4,16.9,23.2,105
770,1999,NBA,Toronto Raptors,TOR,FALSE,50,12075,37.2,88.2,0.421,5.1,14.8,0.341,32.1,73.4,0.437,22.6,29.8,0.76,15.9,32.4,48.3,23.2,9.8,7.2,17.9,25.5,102
771,1999,NBA,Utah Jazz,UTA,TRUE,50,12175,38.2,82.1,0.465,3.2,8.8,0.361,35,73.3,0.478,26.2,34.2,0.767,12.6,34.2,46.8,27.3,9,6.3,18.5,25.7,105.8
772,1999,NBA,Vancouver Grizzlies,VAN,FALSE,50,12175,36.4,85,0.428,3.3,10,0.327,33.1,74.9,0.442,22.3,31.2,0.717,14.4,30.1,44.5,21.3,9.3,4.4,18.8,24.9,98.4
773,1999,NBA,Washington Wizards,WAS,FALSE,50,12050,39.2,88.1,0.445,4,12.9,0.309,35.3,75.2,0.469,18.8,26.6,0.705,13.2,31.1,44.3,23.6,8.7,4.3,16.3,25.5,101.2
774,1998,NBA,Atlanta Hawks,ATL,TRUE,82,19880,39.8,87.5,0.455,4.6,14,0.332,35.1,73.5,0.478,24.1,31.9,0.756,15.2,33.3,48.5,21.6,9,6.8,16.7,23,108.2
775,1998,NBA,Boston Celtics,BOS,FALSE,82,19730,39.3,90.4,0.434,5.4,16.3,0.332,33.9,74.1,0.457,18.6,25.6,0.726,15.6,26.7,42.3,23.7,12.9,4.8,17.3,28.7,102.6
776,1998,NBA,Charlotte Hornets,CHH,TRUE,82,19780,40.3,86.1,0.468,4.7,12.3,0.383,35.6,73.8,0.482,22.3,29.7,0.751,13.4,31.8,45.1,26.3,9.4,4.2,16.9,23.8,107.5
777,1998,NBA,Chicago Bulls,CHI,TRUE,82,19855,41.6,92.4,0.451,4.2,13.1,0.323,37.4,79.3,0.471,20.3,27.3,0.743,16.9,33.1,50,26.5,9.5,4.8,16,23,107.7
778,1998,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,37.9,83.6,0.454,4,10.8,0.372,33.9,72.8,0.466,22.3,29.5,0.756,12.9,31.4,44.3,25.5,11,5.6,19.1,26.1,102.2
779,1998,NBA,Dallas Mavericks,DAL,FALSE,82,19905,38.6,90.5,0.427,5.7,15.9,0.357,33,74.7,0.442,17.5,23.3,0.753,13.5,30.6,44.1,20.6,8.7,6.2,15.8,22,100.5
780,1998,NBA,Denver Nuggets,DEN,FALSE,82,19730,36.3,87,0.417,3.9,12.1,0.323,32.4,74.9,0.433,22.5,29.1,0.772,14.1,29.3,43.4,21,9,5.3,17.8,26.3,99
781,1998,NBA,Detroit Pistons,DET,FALSE,82,19955,39,86.9,0.449,4,12.8,0.312,35,74.1,0.473,23.2,31.2,0.745,14.2,31.9,46.1,21.8,9.2,4.7,16.3,24.6,105.3
782,1998,NBA,Golden State Warriors,GSW,FALSE,82,19830,37.7,91.1,0.413,2.5,9.2,0.272,35.2,81.9,0.429,18,25.3,0.71,17,32.7,49.8,22.6,8.2,5.9,18.1,24.6,95.8
783,1998,NBA,Houston Rockets,HOU,TRUE,82,19830,39.2,86.6,0.452,7.6,22.2,0.343,31.6,64.4,0.49,21.7,28.2,0.771,13.1,31.3,44.4,23.9,9.1,3.9,17.3,22,107.7
784,1998,NBA,Indiana Pacers,IND,TRUE,82,19830,40.2,85.7,0.469,5.5,14.2,0.39,34.7,71.5,0.485,22.5,29.4,0.764,12,32.3,44.4,26,8.9,5.1,16.1,25.6,108.4
785,1998,NBA,Los Angeles Clippers,LAC,FALSE,82,19780,38.5,87.8,0.438,6.9,19.3,0.358,31.6,68.6,0.461,19.4,26.9,0.723,13.7,29.9,43.5,20.1,8.2,6,17.4,24,103.3
786,1998,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,40.7,84.5,0.481,6.4,18.3,0.351,34.3,66.2,0.517,24.1,35.5,0.679,14,32,45.9,26,9.5,7.2,16.2,24,111.9
787,1998,NBA,Miami Heat,MIA,TRUE,82,19755,39.4,87.4,0.45,7.6,21.3,0.355,31.8,66.1,0.481,21.3,28.8,0.739,14.2,33.4,47.6,24.3,9.2,5.9,16.9,27.4,107.6
788,1998,NBA,Milwaukee Bucks,MIL,FALSE,82,19930,39,85.5,0.456,3.3,9.4,0.354,35.6,76.1,0.469,22.2,28.9,0.767,13.8,29.9,43.7,22,9.8,4.8,18.5,25.6,103.5
789,1998,NBA,Minnesota Timberwolves,MIN,TRUE,82,19930,41.1,89,0.461,3.9,11.4,0.347,37.1,77.7,0.478,21.8,29.3,0.743,13.8,31.6,45.4,26.9,8.3,5.6,14.8,24.5,107.8
790,1998,NBA,New Jersey Nets,NJN,TRUE,82,19880,40.5,91.9,0.441,4.1,12.4,0.331,36.4,79.4,0.458,23.2,31.2,0.744,17.8,28.3,46.2,22.3,10.3,4.2,15.6,25.4,108.3
791,1998,NBA,New York Knicks,NYK,TRUE,82,19830,39.3,88,0.447,5.2,15.6,0.335,34.1,72.4,0.471,19.2,24.9,0.772,13.4,33.4,46.8,24.5,8.7,3.8,17.1,26.7,103
792,1998,NBA,Orlando Magic,ORL,FALSE,82,19830,38.5,89.7,0.429,4.1,12.6,0.323,34.4,77.1,0.447,21.6,29.7,0.726,16.4,30.6,47,23.5,9,6.1,17.5,22.5,102.6
793,1998,NBA,Philadelphia 76ers,PHI,FALSE,82,19755,38.1,86.1,0.443,3.3,10.9,0.3,34.8,75.2,0.463,23.3,31.6,0.737,15.1,30.8,45.9,23.2,9.8,6.6,18.2,25.2,102.8
794,1998,NBA,Phoenix Suns,PHO,TRUE,82,19955,41.3,88.3,0.468,5.7,15.9,0.356,35.6,72.3,0.492,19.2,25.6,0.749,13,32.3,45.3,27.9,9.9,5.6,16.3,23.2,107.4
795,1998,NBA,Portland Trail Blazers,POR,TRUE,82,19830,38.8,86,0.451,4.4,14.1,0.309,34.4,71.9,0.479,22.1,29.9,0.737,14.6,33.9,48.5,23.7,7.9,6.2,18.6,25,104
