id,season,lg,team,abbreviation,playoffs,g,mp_per_game,opp_fg_per_game,opp_fga_per_game,opp_fg_percent,opp_x3p_per_game,opp_x3pa_per_game,opp_x3p_percent,opp_x2p_per_game,opp_x2pa_per_game,opp_x2p_percent,opp_ft_per_game,opp_fta_per_game,opp_ft_percent,opp_orb_per_game,opp_drb_per_game,opp_trb_per_game,opp_ast_per_game,opp_stl_per_game,opp_blk_per_game,opp_tov_per_game,opp_pf_per_game,opp_pts_per_game
35038,1978,NBA,Boston Celtics,BOS,FALSE,82,241.8,43.2,94.6,0.456,NA,NA,NA,43.2,94.6,0.456,21.4,27.8,0.769,13.9,31.4,45.3,24.2,9.3,4.6,17.2,22.8,107.7
35039,1978,NBA,Buffalo Braves,BUF,FALSE,82,241.5,44.2,92.8,0.476,NA,NA,NA,44.2,92.8,0.476,20.7,27.4,0.753,14.4,31.5,45.9,26.1,8.8,4.6,18,24.4,109
35040,1978,NBA,Chicago Bulls,CHI,FALSE,82,240.9,43.5,88.7,0.49,NA,NA,NA,43.5,88.7,0.49,17.9,24.1,0.74,13,28.9,41.9,25.3,9.5,5.5,18,26.8,104.8
35041,1978,NBA,Cleveland Cavaliers,CLE,TRUE,82,242.4,42.4,92.9,0.456,NA,NA,NA,42.4,92.9,0.456,19.2,25.8,0.745,14.8,33.9,48.7,23.4,8.4,5.4,18,23.8,103.9
35042,1978,NBA,Denver Nuggets,DEN,TRUE,82,241.8,44.9,95.1,0.472,NA,NA,NA,44.9,95.1,0.472,21.2,28.8,0.736,15.5,31,46.5,27.4,10.7,6.4,19.8,27.1,110.9
35043,1978,NBA,Detroit Pistons,DET,FALSE,82,242.1,45,94,0.479,NA,NA,NA,45,94,0.479,20.3,26.5,0.763,15.2,30.4,45.6,25.7,11,4.8,21,25.5,110.2
35044,1978,NBA,Golden State Warriors,GSW,FALSE,82,241.2,41.8,89.9,0.465,NA,NA,NA,41.8,89.9,0.465,22.2,29.4,0.756,14.5,34.1,48.5,24.8,8.9,5,21.2,24.1,105.7
35045,1978,NBA,Houston Rockets,HOU,FALSE,82,240.6,43.5,90.3,0.482,NA,NA,NA,43.5,90.3,0.482,20.7,27.3,0.759,14.6,30.8,45.4,24.3,7.4,4.4,17.2,21.4,107.8
35046,1978,NBA,Indiana Pacers,IND,FALSE,82,241.8,44.3,93.5,0.474,NA,NA,NA,44.3,93.5,0.474,22.5,29.9,0.75,16.5,34.1,50.5,27.5,8.9,5.7,21.5,26,111.1
35047,1978,NBA,Kansas City Kings,KCK,FALSE,82,241.8,43.5,91.7,0.474,NA,NA,NA,43.5,91.7,0.474,24.4,32.1,0.761,15,32.7,47.8,23.5,9.7,5,20.7,25.5,111.4
35048,1978,NBA,Los Angeles Lakers,LAL,TRUE,82,241.5,44.5,96.1,0.463,NA,NA,NA,44.5,96.1,0.463,18.6,25,0.746,16.6,31.7,48.3,25.3,9.2,4.6,19.1,23.4,107.6
35049,1978,NBA,Milwaukee Bucks,MIL,TRUE,82,243.7,45.3,94.2,0.481,NA,NA,NA,45.3,94.2,0.481,22.3,29.3,0.762,15,31.9,47,27.4,9.6,5.7,21.7,24.6,113
35050,1978,NBA,New Jersey Nets,NJN,FALSE,82,242.7,43.2,92.9,0.465,NA,NA,NA,43.2,92.9,0.465,26,34.5,0.754,16,36.5,52.5,25.3,10.4,6.8,22.7,24.4,112.5
35051,1978,NBA,New Orleans Jazz,NOJ,FALSE,82,241.2,44.6,96.8,0.461,NA,NA,NA,44.6,96.8,0.461,20.3,27,0.751,15.5,33.5,49,25.4,10.4,5.8,18.4,25.1,109.5
35052,1978,NBA,New York Knicks,NYK,TRUE,82,244,44.6,94.4,0.472,NA,NA,NA,44.6,94.4,0.472,24.7,34,0.729,15.3,32,47.3,25.8,10.7,4.4,20.5,24.3,114
35053,1978,NBA,Philadelphia 76ers,PHI,TRUE,82,241.8,43.8,95,0.461,NA,NA,NA,43.8,95,0.461,22,29.7,0.74,16.6,30.2,46.8,25.5,10,4.2,20.8,27.9,109.6
35054,1978,NBA,Phoenix Suns,PHO,TRUE,82,241.2,43.6,93,0.469,NA,NA,NA,43.6,93,0.469,21.3,28.3,0.754,14.7,33.5,48.1,24.2,11.4,4.5,24,26.6,108.6
35055,1978,NBA,Portland Trail Blazers,POR,TRUE,82,240.6,40.1,89.2,0.449,NA,NA,NA,40.1,89.2,0.449,21.3,27.8,0.766,14.5,30.8,45.2,22.2,9.1,4.8,19.8,25.5,101.5
35056,1978,NBA,San Antonio Spurs,SAS,TRUE,82,241.2,46.4,98.3,0.472,NA,NA,NA,46.4,98.3,0.472,18.2,24.3,0.748,16.4,31.4,47.8,26.2,10.2,4.6,20.3,25.1,111.1
35057,1978,NBA,Seattle SuperSonics,SEA,TRUE,82,241.2,41.3,90,0.459,NA,NA,NA,41.3,90,0.459,20.4,26.9,0.758,13.7,31.7,45.4,23.9,9,5,20.1,25.2,102.9
35058,1978,NBA,Washington Bullets,WSB,TRUE,82,241.8,45.9,98.4,0.467,NA,NA,NA,45.9,98.4,0.467,17.5,23.1,0.758,14.2,32.7,46.9,26.1,9.5,5.2,17.5,28.2,109.4
35059,1978,NBA,League Average,NA,FALSE,82,241.8,43.6,92.9,0.469,NA,NA,NA,43.6,92.9,0.469,21.4,28.4,0.752,15,32.1,47.1,25,9.6,5.1,20.1,25.2,108.5
35060,1977,NBA,Atlanta Hawks,ATL,FALSE,82,240.3,41.6,87,0.478,NA,NA,NA,41.6,87,0.478,23.3,30.8,0.755,13.7,30.9,44.6,24.6,9.8,5.4,20.6,26.5,106.4
35061,1977,NBA,Boston Celtics,BOS,TRUE,82,241.8,43.4,96.4,0.45,NA,NA,NA,43.4,96.4,0.45,19.7,26.6,0.741,13.5,33.6,47.1,23.4,8.5,4.3,16.7,23.8,106.5
35062,1977,NBA,Buffalo Braves,BUF,FALSE,82,240.6,46.2,96.5,0.478,NA,NA,NA,46.2,96.5,0.478,17.1,22.7,0.755,15.5,33.2,48.6,26.7,8.9,5.4,19.6,26,109.5
35063,1977,NBA,Chicago Bulls,CHI,TRUE,82,241.5,40.3,86.5,0.466,NA,NA,NA,40.3,86.5,0.466,17.4,23.3,0.747,12.9,31.2,44.1,23.4,8.8,5.6,19.5,26.4,98
35064,1977,NBA,Cleveland Cavaliers,CLE,TRUE,82,241.2,39.8,88.6,0.449,NA,NA,NA,39.8,88.6,0.449,21.3,28.4,0.752,14.7,33.1,47.7,21.2,8,4.7,18.8,23.3,101
35065,1977,NBA,Denver Nuggets,DEN,TRUE,82,241.2,43.7,94.4,0.463,NA,NA,NA,43.7,94.4,0.463,19.9,27.2,0.733,15.5,30.3,45.7,25.4,11.5,5.7,23.7,27.9,107.4
35066,1977,NBA,Detroit Pistons,DET,TRUE,82,240.6,43.4,91.9,0.472,NA,NA,NA,43.4,91.9,0.472,23.6,31,0.76,16.1,32.2,48.2,23.8,9.7,4.6,22.3,22.3,110.4
35067,1977,NBA,Golden State Warriors,GSW,TRUE,82,241.2,43.5,92.5,0.47,NA,NA,NA,43.5,92.5,0.47,20.7,27.8,0.745,15.3,32.2,47.5,25.8,9.2,5.1,21.7,23.6,107.7
35068,1977,NBA,Houston Rockets,HOU,TRUE,82,241.2,41.8,89.7,0.465,NA,NA,NA,41.8,89.7,0.465,21.3,27.5,0.775,13.7,27.2,40.9,23,6.7,4.3,17,24.1,104.8
35069,1977,NBA,Indiana Pacers,IND,FALSE,82,240.9,43.9,93,0.472,NA,NA,NA,43.9,93,0.472,20.8,27.5,0.757,16.8,33.8,50.6,25.6,8.7,5.7,21.9,24.9,108.6
35070,1977,NBA,Kansas City Kings,KCK,FALSE,82,241.8,41.7,88.3,0.472,NA,NA,NA,41.7,88.3,0.472,23.3,30.6,0.761,13.4,33.4,46.8,21.3,8.8,4.8,21.4,24.8,106.8
35071,1977,NBA,Los Angeles Lakers,LAL,TRUE,82,241.5,42.9,94.9,0.452,NA,NA,NA,42.9,94.9,0.452,18.4,24.3,0.759,16.4,32,48.5,23.2,9.3,4.4,19.5,22.1,104.1
35072,1977,NBA,Milwaukee Bucks,MIL,FALSE,82,240.3,45.3,94.5,0.479,NA,NA,NA,45.3,94.5,0.479,21,28.4,0.739,15.4,31.9,47.3,26.7,9,5,20,23.7,111.5
35073,1977,NBA,New Orleans Jazz,NOJ,FALSE,82,241.2,42.5,94,0.452,NA,NA,NA,42.5,94,0.452,22.4,29.9,0.749,16.1,33.9,50,21.3,10.2,4.4,19.7,25.9,107.4
35074,1977,NBA,New York Knicks,NYK,FALSE,82,240.9,43.6,92.8,0.47,NA,NA,NA,43.6,92.8,0.47,21.4,28.4,0.753,14.2,33.1,47.3,22.5,9.7,5,19.7,24.5,108.6
35075,1977,NBA,New York Nets,NYN,FALSE,82,240.6,40,86.3,0.464,NA,NA,NA,40,86.3,0.464,22.7,30.3,0.749,14,35.8,49.8,23.3,9.5,6.2,21.2,24,102.7
35076,1977,NBA,Philadelphia 76ers,PHI,TRUE,82,241.2,43.6,96.6,0.451,NA,NA,NA,43.6,96.6,0.451,19,25.3,0.753,17.3,29.9,47.1,24.5,10,4.5,21.6,27.2,106.2
35077,1977,NBA,Phoenix Suns,PHO,FALSE,82,240.6,40.5,87.7,0.462,NA,NA,NA,40.5,87.7,0.462,23.2,30.8,0.754,14.4,31.6,46,22.6,10.9,5.4,22.4,28.4,104.2
35078,1977,NBA,Portland Trail Blazers,POR,TRUE,82,240.6,41.6,90.3,0.46,NA,NA,NA,41.6,90.3,0.46,23,30.7,0.751,14.6,30.6,45.2,22.2,10.2,5.8,21.5,27.3,106.2
35079,1977,NBA,San Antonio Spurs,SAS,TRUE,82,240.9,48,98.5,0.487,NA,NA,NA,48,98.5,0.487,18.4,25.1,0.734,16.2,32.8,49,26.3,9.9,5.1,22.2,26.7,114.4
35080,1977,NBA,Seattle SuperSonics,SEA,FALSE,82,241.5,41.4,89.5,0.462,NA,NA,NA,41.4,89.5,0.462,22.7,30.2,0.753,15.3,32.3,47.7,25,8.9,5.8,23.2,25.7,105.5
35081,1977,NBA,Washington Bullets,WSB,TRUE,82,240.6,43.3,94.5,0.458,NA,NA,NA,43.3,94.5,0.458,17.8,23.7,0.752,14.2,31.3,45.5,23.1,9.9,4.2,18.4,25.5,104.5
35082,1977,NBA,League Average,NA,FALSE,82,241,42.8,92,0.465,NA,NA,NA,42.8,92,0.465,20.8,27.7,0.751,15,32.1,47.1,23.9,9.4,5.1,20.6,25.2,106.5
35083,1976,NBA,Atlanta Hawks,ATL,FALSE,82,241.5,43,89.7,0.48,NA,NA,NA,43,89.7,0.48,19.4,25.6,0.757,14.5,33.3,47.7,21.7,9.5,5.2,20.3,26.5,105.5
35084,1976,NBA,Boston Celtics,BOS,TRUE,82,240.9,42.5,94.8,0.449,NA,NA,NA,42.5,94.8,0.449,18.8,25.3,0.742,12.6,32.4,45.1,22.4,7.9,4.1,17.3,23.1,103.9
35085,1976,NBA,Buffalo Braves,BUF,TRUE,82,240.3,43.4,94.2,0.461,NA,NA,NA,43.4,94.2,0.461,19.6,26.3,0.747,14.4,32.3,46.7,25.4,8.9,3.9,20.2,26.1,106.4
35086,1976,NBA,Chicago Bulls,CHI,FALSE,82,241.2,39.6,84.7,0.467,NA,NA,NA,39.6,84.7,0.467,19.6,26.1,0.753,11.3,34.3,45.6,20.4,7.5,5.6,18.1,25.4,98.8
35087,1976,NBA,Cleveland Cavaliers,CLE,TRUE,82,241.5,39.8,87.7,0.454,NA,NA,NA,39.8,87.7,0.454,19.6,26.2,0.748,13.8,34,47.9,21.1,7.4,4,19.3,22.7,99.2
35088,1976,NBA,Detroit Pistons,DET,TRUE,82,241.2,42.6,91.2,0.467,NA,NA,NA,42.6,91.2,0.467,20.8,27,0.772,14.9,32.8,47.7,24.6,8.8,5.3,20.4,23.3,106
35089,1976,ABA,Denver Nuggets,DNA,TRUE,84,241.8,47.9,103.4,0.464,1.3,5,0.27,46.6,98.4,0.474,18.7,24.5,0.76,19.8,30.7,50.5,25.4,11.3,5.8,21,27.2,115.9
35090,1976,NBA,Golden State Warriors,GSW,TRUE,82,241.8,41.9,94.4,0.444,NA,NA,NA,41.9,94.4,0.444,19.3,26.2,0.736,15.7,33.3,49,24.5,9.1,4.8,21.5,23.7,103.1
35091,1976,NBA,Houston Rockets,HOU,FALSE,82,240.9,43.9,92.1,0.477,NA,NA,NA,43.9,92.1,0.477,19.1,25.3,0.757,13.6,30.2,43.8,24.7,8.3,3.8,18.6,25,107
35092,1976,ABA,Indiana Pacers,INA,TRUE,84,242.1,46.1,96.8,0.476,0.8,2.7,0.281,45.3,94.1,0.481,20,25.7,0.779,17.9,36.9,54.8,25.5,8.9,5.9,20.7,24.5,112.9
35093,1976,NBA,Kansas City Kings,KCK,FALSE,82,240.9,42.4,90.9,0.466,NA,NA,NA,42.4,90.9,0.466,21.4,28.2,0.759,14.1,33.9,47.9,22.3,8.3,3.9,20,25.9,106.2
35094,1976,ABA,Kentucky Colonels,KEN,TRUE,84,243.3,42.6,95.5,0.446,1,3.4,0.303,41.6,92.1,0.452,23.9,30.7,0.776,17.3,32.4,49.6,22.6,9.4,5,18.1,25.4,110.2
35095,1976,NBA,Los Angeles Lakers,LAL,FALSE,82,240.3,43.8,97.3,0.45,NA,NA,NA,43.8,97.3,0.45,19.2,26.2,0.732,16.9,34.6,51.5,24.8,9.5,4.4,19.1,24.2,106.8
35096,1976,NBA,Milwaukee Bucks,MIL,TRUE,82,241.8,41.5,93,0.446,NA,NA,NA,41.5,93,0.446,20.3,26.6,0.763,15,31.8,46.7,23.1,8.3,4,18.3,22.3,103.3
35097,1976,NBA,New Orleans Jazz,NOJ,FALSE,82,242.4,41.4,90.4,0.458,NA,NA,NA,41.4,90.4,0.458,22.1,30,0.737,14.4,34.7,49.1,20.5,9.5,4.9,21.3,26.4,105
35098,1976,ABA,New York Nets,NYA,TRUE,84,242.7,42.3,93.3,0.453,1.3,4.3,0.298,41,89,0.461,23,29.9,0.767,17.1,34,51,23.6,9.8,6.3,20.4,24.2,108.8
35099,1976,NBA,New York Knicks,NYK,FALSE,82,241.5,41.5,90.6,0.459,NA,NA,NA,41.5,90.6,0.459,20.8,27.7,0.75,13,35.3,48.3,22.1,7.4,4.1,17.7,23.8,103.9
35100,1976,NBA,Philadelphia 76ers,PHI,TRUE,82,242.1,42.3,94.4,0.448,NA,NA,NA,42.3,94.4,0.448,21.7,28.5,0.763,17.5,33.1,50.6,22.5,8.9,4.2,21.9,26.2,106.3
35101,1976,NBA,Phoenix Suns,PHO,TRUE,82,242.4,42,89.7,0.468,NA,NA,NA,42,89.7,0.468,20.5,27.6,0.743,13.9,30.6,44.6,24.1,11.1,4.1,21.3,26.4,104.5
35102,1976,NBA,Portland Trail Blazers,POR,FALSE,82,240.6,41.5,91.8,0.452,NA,NA,NA,41.5,91.8,0.452,22.3,28.5,0.782,13.7,32.4,46.1,23.4,11.2,4.7,19.7,26,105.3
35103,1976,ABA,San Antonio Spurs,SAA,TRUE,84,241.8,44.8,96.6,0.464,1.5,5,0.291,43.3,91.6,0.473,20.5,26.8,0.763,15.6,31.3,46.8,24.2,9.8,5.4,17.6,25.5,111.5
35104,1976,ABA,San Diego Sails,SDS,FALSE,11,240,40.5,90.6,0.447,1.1,2.8,0.387,39.5,87.8,0.449,21.3,27.7,0.767,16,32.7,48.7,23.2,9.7,4.8,16.8,24.8,103.5
35105,1976,NBA,Seattle SuperSonics,SEA,TRUE,82,241.2,42.5,91,0.467,NA,NA,NA,42.5,91,0.467,21.7,29.4,0.738,15.1,33.1,48.2,25.7,9.1,4.7,22.6,25.7,106.7
35106,1976,ABA,Spirits of St. Louis,SSL,FALSE,84,243.6,44.2,95.1,0.465,1.1,3.9,0.271,43.2,91.2,0.473,22.6,28.4,0.797,16.7,32.7,49.4,23.5,9.9,6,19.1,22.5,112.1
35107,1976,ABA,Utah Stars,UTS,FALSE,16,244.7,46.3,95,0.487,1.3,3.9,0.317,45,91.1,0.494,22.9,29.9,0.766,16.3,30.1,46.4,26.8,6.3,5.4,16.9,28.8,116.6
35108,1976,ABA,Virginia Squires,VIR,FALSE,83,242.4,46.6,95.2,0.489,1.1,3.2,0.351,45.5,92.1,0.494,22.2,29.4,0.757,16.9,33.1,50,24.3,11,7.3,19.8,26.5,116.6
35109,1976,NBA,Washington Bullets,WSB,TRUE,82,242.7,41.2,93.1,0.442,NA,NA,NA,41.2,93.1,0.442,18.1,24.3,0.744,14,32.8,46.7,20.8,9.9,4.1,18.4,24.2,100.4
35110,1976,NBA,League Average,NA,FALSE,82,241.4,42.1,91.7,0.458,NA,NA,NA,42.1,91.7,0.458,20.2,26.9,0.751,14.4,33,47.4,23,8.9,4.4,19.8,24.8,104.3
35111,1976,ABA,League Average,NA,FALSE,68,242.5,44.9,96.4,0.466,1.1,3.9,0.295,43.7,92.5,0.473,21.6,28,0.771,17.3,32.9,50.2,24.2,9.9,5.9,19.4,25.2,112.5
35112,1975,NBA,Atlanta Hawks,ATL,FALSE,82,241.5,43.5,91.5,0.475,NA,NA,NA,43.5,91.5,0.475,19.6,25.6,0.765,14.3,34.8,49,23.3,9.1,5.1,21,27.6,106.5
35113,1975,NBA,Boston Celtics,BOS,TRUE,82,240.9,41.9,94.2,0.444,NA,NA,NA,41.9,94.2,0.444,17.1,23,0.744,12.9,32,44.9,22.4,7.3,3.5,18,22.8,100.8
35114,1975,NBA,Buffalo Braves,BUF,TRUE,82,240.6,43.6,96.9,0.45,NA,NA,NA,43.6,96.9,0.45,18.5,23.7,0.779,15.8,31.9,47.7,26.2,8.9,4.7,20.4,24.8,105.6
35115,1975,NBA,Chicago Bulls,CHI,TRUE,82,242.4,38.6,86.2,0.448,NA,NA,NA,38.6,86.2,0.448,17.8,23.2,0.767,12.3,32.3,44.6,20.6,7.6,4.9,19.3,26.4,95
35116,1975,NBA,Cleveland Cavaliers,CLE,FALSE,82,242.4,39.8,88.3,0.451,NA,NA,NA,39.8,88.3,0.451,19.8,25.6,0.771,15.1,32.9,47.9,21.3,8.7,3.4,19.7,23.6,99.4
35117,1975,NBA,Detroit Pistons,DET,TRUE,82,240.3,41.6,88.5,0.47,NA,NA,NA,41.6,88.5,0.47,17.2,21.9,0.786,13.5,31.1,44.6,24.5,8.1,3.7,18.6,22.9,100.3
35118,1975,ABA,Denver Nuggets,DNA,TRUE,84,242.1,45.3,95.8,0.473,1.3,4.4,0.3,44,91.4,0.482,19.4,25.6,0.757,17.6,27.7,45.3,24.7,11.4,6.7,21.9,25.3,111.4
35119,1975,NBA,Golden State Warriors,GSW,TRUE,82,241.2,42.5,93,0.456,NA,NA,NA,42.5,93,0.456,20.3,26.9,0.754,14.5,32.4,46.9,25.4,9.7,4.7,20,22.6,105.2
35120,1975,NBA,Houston Rockets,HOU,TRUE,82,241.2,41.8,86.9,0.481,NA,NA,NA,41.8,86.9,0.481,19.2,25.9,0.741,12.6,29,41.7,24.7,9.1,3.8,20.5,25.2,102.9
35121,1975,ABA,Indiana Pacers,INA,TRUE,84,241.2,45.6,93.4,0.488,0.9,3.1,0.286,44.7,90.3,0.495,19.6,25.3,0.773,17.2,32.7,49.9,24.5,8.1,4.9,20.4,22.7,111.7
35122,1975,NBA,Kansas City-Omaha Kings,KCO,TRUE,82,240.6,41.6,90.2,0.461,NA,NA,NA,41.6,90.2,0.461,18.5,24,0.768,12.9,34.3,47.2,22.4,7.4,3.8,19.6,24.7,101.6
35123,1975,ABA,Kentucky Colonels,KEN,TRUE,84,242.4,40.8,91.5,0.446,1.2,3.8,0.314,39.6,87.8,0.451,19,24,0.792,15.2,31,46.2,22,8.7,4.5,18.4,23.9,101.7
35124,1975,NBA,Los Angeles Lakers,LAL,FALSE,82,242.1,43.8,96.5,0.454,NA,NA,NA,43.8,96.5,0.454,19.5,25.8,0.757,17.3,34.2,51.6,27.3,10,5.4,19.6,24.6,107.2
35125,1975,NBA,Milwaukee Bucks,MIL,FALSE,82,241.5,41.1,92.7,0.444,NA,NA,NA,41.1,92.7,0.444,18.2,23.3,0.783,14.1,32.3,46.3,23.9,8,3.6,16.8,20.8,100.5
35126,1975,ABA,Memphis Sounds,MMS,TRUE,84,242.4,45.5,92.5,0.492,0.9,2.7,0.323,44.7,89.9,0.497,17,22.6,0.753,16.9,35,51.8,26.3,7.8,3.9,18.2,21.5,108.9
35127,1975,NBA,New Orleans Jazz,NOJ,FALSE,82,240.6,43.3,90.6,0.478,NA,NA,NA,43.3,90.6,0.478,22.6,30.1,0.753,14.5,35.7,50.2,23.1,9.5,4.3,23.5,25.9,109.3
35128,1975,ABA,New York Nets,NYA,TRUE,84,242.7,41.7,92,0.453,1.6,5,0.314,40.1,87,0.461,18.5,24.1,0.767,15.8,32.5,48.3,21.6,8.5,4.6,20.3,21.3,103.4
35129,1975,NBA,New York Knicks,NYK,TRUE,82,240.6,41,89.7,0.457,NA,NA,NA,41,89.7,0.457,19.7,25.4,0.776,13,34.8,47.9,20.3,7,4.5,18.2,23.3,101.7
35130,1975,NBA,Philadelphia 76ers,PHI,FALSE,82,241.5,42,91,0.461,NA,NA,NA,42,91,0.461,18.8,24.1,0.779,14.2,33.5,47.7,23.9,9,4.2,19.2,24.8,102.8
35131,1975,NBA,Phoenix Suns,PHO,FALSE,82,241.5,40.9,89.3,0.458,NA,NA,NA,40.9,89.3,0.458,21.7,28.7,0.757,13.6,31.3,44.8,25.1,10.6,5,19.3,24.3,103.6
35132,1975,NBA,Portland Trail Blazers,POR,FALSE,82,242.4,41.2,91.5,0.45,NA,NA,NA,41.2,91.5,0.45,20.9,26.6,0.787,14.7,31.4,46.1,25.5,11.3,4.7,19.6,25.4,103.3
35133,1975,ABA,San Antonio Spurs,SAA,TRUE,84,241.5,44.4,94.2,0.472,1.3,4.7,0.283,43.1,89.4,0.482,19,25.3,0.751,15.7,30.6,46.3,24.8,8.3,5.3,16.6,25.7,109.2
35134,1975,ABA,San Diego Conquistadors,SDA,FALSE,84,242.7,47.3,99.7,0.475,1,3.6,0.293,46.3,96.1,0.481,19.8,25.7,0.769,17.7,34.7,52.4,25,9.7,4.7,16.4,21.3,115.5
35135,1975,NBA,Seattle SuperSonics,SEA,TRUE,82,242.4,42.6,92.8,0.459,NA,NA,NA,42.6,92.8,0.459,19,25.5,0.746,15.7,33.6,49.3,26.7,8.4,4.3,21.4,23.8,104.1
35136,1975,ABA,Spirits of St. Louis,SSL,TRUE,84,241.2,46.4,94.7,0.49,0.8,3,0.262,45.6,91.7,0.497,19.8,25.8,0.768,15.1,30.4,45.5,27.1,10.2,5.8,18.2,23.6,113.4
35137,1975,ABA,Utah Stars,UTS,TRUE,84,241.2,41.7,90.6,0.46,1.1,4.3,0.25,40.6,86.3,0.471,18.4,24.1,0.764,15.9,29,45,22,9.3,4.3,15.4,24.2,102.9
35138,1975,ABA,Virginia Squires,VIR,FALSE,84,241.2,43.3,90.3,0.479,0.8,2.5,0.314,42.5,87.8,0.484,22.2,28.7,0.772,16.4,32.1,48.5,22,8.5,4.6,17.8,24.3,109.5
35139,1975,NBA,Washington Bullets,WSB,TRUE,82,241.5,39.6,90.4,0.438,NA,NA,NA,39.6,90.4,0.438,18.3,24,0.762,14.4,34.4,48.8,22.1,8.7,3.2,22.5,24.4,97.5
35140,1975,NBA,League Average,NA,FALSE,82,241.4,41.7,91.1,0.457,NA,NA,NA,41.7,91.1,0.457,19.3,25.2,0.765,14.2,32.9,47.1,23.8,8.8,4.3,19.8,24.3,102.6
35141,1975,ABA,League Average,NA,FALSE,84,241.8,44.2,93.5,0.473,1.1,3.7,0.293,43.1,89.8,0.48,19.3,25.1,0.767,16.3,31.6,47.9,24,9.1,4.9,18.4,23.4,108.8
35142,1974,NBA,Atlanta Hawks,ATL,FALSE,82,240.9,43.6,93,0.468,NA,NA,NA,43.6,93,0.468,22.9,29.1,0.787,13.9,33.6,47.5,24.7,10,4.7,22.5,26,110
35143,1974,NBA,Boston Celtics,BOS,TRUE,82,241.2,43.4,98.1,0.443,NA,NA,NA,43.4,98.1,0.443,18.2,23.6,0.772,13.8,31.8,45.5,23.6,6.6,3.8,19.5,22.7,105.1
35144,1974,NBA,Buffalo Braves,BUF,TRUE,82,241.8,46.2,98.9,0.467,NA,NA,NA,46.2,98.9,0.467,19.4,24.5,0.791,15.5,33.3,48.8,27.5,9.7,5.3,21.5,24.3,111.8
35145,1974,NBA,Capital Bullets,CAP,TRUE,82,240.6,42.6,94.6,0.451,NA,NA,NA,42.6,94.6,0.451,15.1,20,0.756,14.7,35.5,50.3,23.2,7.9,4.3,20.1,22.4,100.4
35146,1974,ABA,Carolina Cougars,CAR,TRUE,84,242.4,42.3,89.6,0.472,1,4,0.257,41.3,85.7,0.482,21.3,27.8,0.764,16.2,29.9,46.2,21.6,9,5,21.8,25.1,107
35147,1974,NBA,Chicago Bulls,CHI,TRUE,82,241.2,40.7,88.4,0.46,NA,NA,NA,40.7,88.4,0.46,17.4,22.5,0.772,13.9,33.3,47.2,22.3,7.5,5,22.9,26.8,98.7
35148,1974,NBA,Cleveland Cavaliers,CLE,FALSE,82,240.9,42,89.5,0.469,NA,NA,NA,42,89.5,0.469,20.7,26.4,0.784,13.9,34.2,48,25.9,7.7,4.2,20.2,22.6,104.6
35149,1974,NBA,Detroit Pistons,DET,TRUE,82,240.9,41.2,91.5,0.45,NA,NA,NA,41.2,91.5,0.45,18,23.6,0.763,14.3,32.1,46.4,24.1,9.4,5,22.2,24.3,100.3
35150,1974,ABA,Denver Rockets,DNR,TRUE,84,241.5,43.7,93.4,0.468,1.3,4.3,0.29,42.4,89,0.477,18.9,24.9,0.758,14.7,32.4,47.1,27.6,9,6.5,16.9,24.7,107.5
35151,1974,NBA,Golden State Warriors,GSW,FALSE,82,240.3,44.1,97.5,0.453,NA,NA,NA,44.1,97.5,0.453,19.1,25,0.761,15,33,47.9,24.7,8.7,5.7,18,22.3,107.3
35152,1974,NBA,Houston Rockets,HOU,FALSE,82,242.1,43.3,90.6,0.478,NA,NA,NA,43.3,90.6,0.478,21,28.5,0.736,14.2,31.9,46.1,25.9,8.6,4.6,21.2,24.3,107.6
35153,1974,ABA,Indiana Pacers,INA,TRUE,84,242.4,42.9,96.1,0.447,1,4,0.241,42,92.1,0.456,18.1,24.2,0.75,17.5,33.2,50.7,22.1,7.8,5.3,17.5,24.2,105
35154,1974,NBA,Kansas City-Omaha Kings,KCO,FALSE,82,240.3,43.7,91.6,0.476,NA,NA,NA,43.7,91.6,0.476,18.4,23.8,0.775,14.8,32.3,47.1,23.4,8.8,4.5,21.5,23.3,105.8
35155,1974,ABA,Kentucky Colonels,KEN,TRUE,84,240.9,42.6,95.3,0.447,1.2,4.2,0.294,41.3,91.1,0.454,16.9,22.4,0.755,16.8,33.3,50,20.7,8.4,3.8,17.4,23.4,103.3
35156,1974,NBA,Los Angeles Lakers,LAL,TRUE,82,240.9,44.7,102,0.438,NA,NA,NA,44.7,102,0.438,18.9,24.9,0.756,18.6,34,52.6,25.1,9.7,5.2,21,26,108.3
35157,1974,NBA,Milwaukee Bucks,MIL,TRUE,82,240.9,40.4,95.1,0.425,NA,NA,NA,40.4,95.1,0.425,18.3,24,0.761,15.5,30.3,45.8,23.3,8.8,3.8,19,20.8,99
35158,1974,ABA,Memphis Tams,MMT,FALSE,84,241.2,42.8,90.3,0.475,0.9,3.1,0.291,41.9,87.2,0.481,21.7,28.5,0.761,15,30.1,45,23.2,9.5,4.8,16.5,23.8,108.2
35159,1974,ABA,New York Nets,NYA,TRUE,84,241.5,41.4,93,0.445,1.3,4.6,0.284,40.1,88.4,0.454,20,26.9,0.742,16.9,32.1,49,22.1,8.8,3.9,20.3,21.9,104
